"|","time","accelerations__z","accelerations__y","accelerations__x","rotation__gamma","rotation__alpha","rotation__beta","uuid","location__longitude","location__latitude"
"-JlgL6wkl_oxx67eb6Yi","1427746879925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWx-JvAyQJL4GH3wA","1427749980860","13.235146522521973","4.314351558685303","-2.762908697128296","0.8844358325004578","0.6607303023338318","-0.044741109013557434","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgX3LHtN6S9dP6dapk","1427750010934","8.076839447021484","5.2229509353637695","-0.04967968538403511","-0.009321063756942749","0.0854874700307846","-0.16777914762496948","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgKG084q6A-XxxeLnO","1427746654926","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgT42Y3cgAvKV69XX3","1427748966132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTN_ZMVLWBsUKDQf7","1427749046133","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfx081Itgsw74SsgET","1427740299974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgWv2FdJbgpQJrQL2V","1427749972850","10.489596366882324","3.7283706665039062","1.8884265422821045","2.0149476528167725","-0.47271111607551575","-0.14753912389278412","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgGRXnIZp1QqRcl3V3","1427745654017","8.17380428314209","3.558980941772461","1.913565754890442","-0.8157262802124023","0.41358891129493713","0.937699019908905","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfygZ0c086_8bTdUK9","1427740739973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfzgWlVgf5PKoPiZrn","1427741001973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfySAfrAJ4tMXYeDiB","1427740676974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNoMzCOLKbznfPXUZ","1427747586366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgK3nslX_z12ojaQ9w","1427746604925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVdzVA8v2YEyc4WyX","1427749640824","11.028291702270508","5.9537811279296875","-2.008735179901123","0.5012069344520569","0.49721217155456543","0.12330435961484909","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgGVCTJzf6lNsf-NYf","1427745669033","7.154473304748535","6.670246124267578","-0.33099839091300964","0.05139901116490364","0.10199907422065735","-0.15153387188911438","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfz9LIvZeXvsMHsoZJ","1427740861975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxgaHqljjE-MAXs-G","1427740477974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-Jlg-1jdHytHzyklTr95","1427741092973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgWfAZKVEHMknr57Tw","1427749907849","5.22833776473999","4.947019100189209","-0.3495534360408783","-0.24900557100772858","0.10466223210096359","-0.2852245569229126","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgMHC7Hjvies-eVdD7","1427747184077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgJTLEsMm20QfeSos8","1427746447373","8.837596893310547","1.4574702978134155","4.530427932739258","0.014114754274487495","0.039148468524217606","-0.03755057230591774","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgLQUr5JoYEkwUXyFx","1427746959993","8.032546997070312","8.303689956665039","-0.9906009435653687","0.29933932423591614","0.3033340573310852","0.06338323652744293","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWj_IlVx2kEhgrVfQ","1427749925879","3.931877851486206","4.987720489501953","3.953425645828247","-0.235956072807312","0.4604605734348297","0.09587380290031433","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgLfUj_6ZPeWOuZ78j","1427747025524","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVreaYwitM6tAhBTW","1427749696834","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgM8ts_c2HFPRV2Fim","1427747150077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWu3X_4qOjlphDdPH","1427749968844","7.657854080200195","4.2975921630859375","-0.14425064623355865","0.060986388474702835","-0.1360875368118286","0.03328951448202133","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgVo-FjrhNYemA7IxF","1427749681835","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgMXJNCsWDCu-1jtSl","1427747250077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgO7sUHIM9axmyRAtR","1427747670366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgV55kZYhbxTm8w9aM","1427749493835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfzGQPdZcLx_Y0ZW43","1427740890974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgXJQuL-QyDD-iczMO","1427750076835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-Jlfy2IO5v0XmFVwBQTW","1427740570973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgI0NW2_fYTEpue09b","1427746067052","7.181407928466797","5.5545477867126465","-1.2922704219818115","0.0463390052318573","-0.053529538214206696","-0.016511598601937294","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfyK71ivwDDgCEj_f7","1427740643974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-Jlb5hTJm-9GVL5A6raL","1427658953779","3.312378168106079","9.235034942626953","0.46507367491722107","0.08948221802711487","0.0034621094819158316","0.06897587329149246","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532689","47.4727084"
"-JlgJgr0etk0nZHvm77Q","1427746506822","5.654505729675293","1.722628116607666","5.669469833374023","-1.4615428447723389","0.23036344349384308","0.29827404022216797","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfwtZfqzPWRZiO2N1A","1427740268975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0534413","47.4726424"
"-JlgXFHHuOgM-CnmEgKH","1427750059835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHS7TOxtQ4vwaYmkr","1427745918572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgM_ykmaUkbPMj_V2E","1427747265077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgHzQJNT7JQsLA1c7M","1427746059040","7.875127792358398","6.078877925872803","-2.4588451385498047","-0.12916330993175507","-0.05885586142539978","-0.1462075412273407","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfxwDGuQWbfsU4ir8a","1427740541973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgIGOAkj3KcVoIHr52","1427746132630","8.838793754577637","4.293402194976807","0.3794809579849243","-0.23542344570159912","-0.5094627141952515","-0.08309062570333481","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgT8CA-c1xIFQMTyKt","1427748983132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNWZrBlYne4RhgdxV","1427747509366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfxt28-DJpzjsPjQnQ","1427740528973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxQVXRj4duCESIbha","1427740407974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgL_8UUASkzU54Y_db","1427746999525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgTjXHdT6y8YHPbJKl","1427749140130","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzX0utQj6HB3sO3Ll","1427740958974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHJCH17FprP1Z74p8","1427745882016","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgGblWbdCcjhQyNL9E","1427745700015","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNo7MH3Pysuvo46gT","1427747585366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgT6-Xb5Xj4g7dsIjT","1427748974131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKA97bI68i1XqH5GF","1427746630925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWCsHlpC7_PgCbRCW","1427749787835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgVfh2vaoKrcoQEVXb","1427749647832","3.3937809467315674","4.413711071014404","0.29209262132644653","0.3368898928165436","-0.0029294772539287806","0.2250371128320694","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgHsoiiR4IuZ7dHEbV","1427746031991","8.923190116882324","4.721964359283447","-0.3357867896556854","-0.04021373391151428","-0.03755057230591774","-0.08016114681959152","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfzkv1HI8siD_XSfWw","1427741019974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGSGfn-vaTtERvHQL","1427745657016","8.17380428314209","3.558980941772461","1.913565754890442","-0.8157262802124023","0.41358891129493713","0.937699019908905","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgTjHfXTocvPW6Z7ol","1427749139132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgGTjPyLkwWfqxu5JF","1427745663016","8.17380428314209","3.558980941772461","1.913565754890442","-0.8157262802124023","0.41358891129493713","0.937699019908905","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgL14kvax5ydkHPQcz","1427746855925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgKCq-SbdZeaEvReSq","1427746641925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVZ7cNbP5S3bA8U0b","1427749616835","9.378087997436523","5.761646270751953","2.472611904144287","-0.02822950854897499","-0.4343615770339966","-0.8255799412727356","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgK9uVRnbA3NPc6Axw","1427746629925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxsJGlSpt4WTprWi9","1427740525973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfwpuGXtZwUAlzvhd9","1427740253973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0534413","47.4726424"
"-Jlfxednq0u782IanLms","1427740470007","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHXzTFqOiD-RneJ-X","1427745942572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgSlWYtkXWy9POO1kg","1427748886132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTD4fSo3fvCEaa6GM","1427749003132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTNpBwHHXLU1-XPiI","1427749047132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgX4ZWBFj-E02xfQdZ","1427750015940","9.37389850616455","4.684255599975586","0.8786720037460327","0.1834917962551117","0.01571265049278736","0.21891184151172638","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgMA70uUgiCmiJ3rEU","1427747155078","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVKikBMKkV29B8Ox-","1427749557835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgNKiOr6neGWW6-MiE","1427747460824","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgJSqvH-SqaJOMNXLh","1427746445371","8.790909767150879","1.389235496520996","4.61781644821167","0.004793690051883459","0.06684534251689911","0.008522115647792816","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgShstaCDug--p58Uz","1427748870520","7.4333977699279785","6.587047576904297","-0.535702645778656","0.007989482954144478","0.12330435961484909","-0.03275688365101814","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfy5DtWfN8u0zbj93M","1427740582973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfyFEVCRylLr-ZujJo","1427740623972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxqMFSZetJzDNrC1M","1427740517972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgJxUOVabs99kmpHH-","1427746574942","12.768876075744629","11.676521301269531","-3.5883097648620605","1.311340570449829","2.080195188522339","0.6884271502494812","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgIQcRdpl0N5nmdcQH","1427746174570","7.429207801818848","6.864774703979492","-1.4233529567718506","-0.01757686398923397","0.011451592668890953","0.23568975925445557","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgK7TET-e2xDdn1ebI","1427746619924","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVQ_p7Uctl3VUTER7","1427749581840","7.582436561584473","6.421847343444824","0.14425064623355865","-0.5320996046066284","0.5696501731872559","-0.4237089455127716","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgKM6kAPxMOfNa2aDn","1427746679925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgO95br2THSFs-PCSA","1427747675366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWZp0u_p1gb2hikqw","1427749881834","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHZwT6Ck2lyrx0sen","1427745950572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgVzUezQeIVs-GBs4A","1427749728897","10.674548149108887","8.778340339660645","4.710591793060303","0.16804546117782593","-1.3116068840026855","-1.5590145587921143","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgIeWtUzxKd0cQx4kH","1427746235588","5.961562156677246","7.117961883544922","-3.5266590118408203","0.14674018323421478","-0.2292981743812561","0.20799288153648376","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgHH-cT8_COZPHQn5F","1427745873014","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfyp5tWGrUu7XXPKN5","1427740774973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgMFjNMsCOdIR-QvNE","1427747178077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgSkIQn9UdmtV1Khah","1427748881131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
